id,doc_id,question
163bfe9e-4d39-42ad-8bc8-a68f0063c273,e62e8fa1-8eff-4c02-99d2-3fb6d85225c2,"I'm a business owner in the electronic retail industry. If I hire an unskilled employee, what category should I assign them for the work permit application and what fees should I expect to pay?"
5169018b-8d0a-4eac-b60e-f68226a306d0,317e24c1-ea26-43d9-a040-b149d82b2fa7,"As a retailer in the categories listed in the provided document, what are the specific Emiratisation requirements I need to meet to be eligible for the Emiratisation Partners Club?"
c4fb59d3-d52b-4442-a86e-f1d76a3ed700,317e24c1-ea26-43d9-a040-b149d82b2fa7,"If my company in the transportation and storage sector achieves an Emiratisation rate of 3 times the target annually, how many additional Emirati employees should we hire according to the document?"
80813922-4bb8-4f9b-9fe4-5e5d34b843b9,317e24c1-ea26-43d9-a040-b149d82b2fa7,"Our company is in the accommodation and hospitality industry. We'd like to participate in the Emiratisation Partners Club. What criteria should we meet, as per the document, to be eligible for membership?"
66b07950-eccb-483e-99e5-ee0751caffd9,317e24c1-ea26-43d9-a040-b149d82b2fa7,"We are a company in the retail sector, and we've been training and recruiting 500 Emiratis annually in cooperation with the UAE National Competitiveness Council (Nafis). However, we haven't achieved the Emiratisation rate of 3 times the target. Can we still apply for the Emiratisation Partners Club?"
e9b3fb25-0c1b-44c3-8865-522a352cb1b5,317e24c1-ea26-43d9-a040-b149d82b2fa7,We are a company in the transportation sector. We've been hiring Emiratis but haven't achieved the Emiratisation rate of 3 times the target. What are the consequences if we fail to meet this requirement for membership in the Emiratisation Partners Club?
e9090ef3-12a9-4628-a1bc-24a81b200b47,317e24c1-ea26-43d9-a040-b149d82b2fa7,"As an HR manager in a retail store that sells textiles, pharmaceutical products, and other new commodities, I need to ensure compliance with Emiratisation requirements. What specific steps should we take to meet the criteria for joining the Emiratisation Partners Club?"
23299b87-5192-43c0-bbbd-1c4c8ea8a5c0,317e24c1-ea26-43d9-a040-b149d82b2fa7,"In the context of the reorganization of the Emiratisation Partners Club, what are the updated requirements and standards for private sector establishments to become members?"
20d44748-a72e-4147-b7a2-cb5ef4a6268c,317e24c1-ea26-43d9-a040-b149d82b2fa7,"For a company operating in the transportation and storage sector, specifically transportation of passengers by maritime vessels, what Emiratisation criteria should be considered to meet the requirements for joining the Emiratisation Partners Club?"
cb207067-e694-4695-af17-ff7d11fa043e,317e24c1-ea26-43d9-a040-b149d82b2fa7,"In the accommodation and hospitality industry, what steps should a company take to qualify for membership in the Emiratisation Partners Club, given the hospitality activities for special events or occasions?"
e20aa9f7-acb0-45b8-8e8d-b5674ce76868,317e24c1-ea26-43d9-a040-b149d82b2fa7,"As an Emirati, I'm considering starting a business in the retail sale of textiles. What are the specific Emiratisation requirements for my industry according to the Ministry of Human Resources and Emiratisation?"
e20842d4-0c26-4836-93be-874a7abd0bbf,317e24c1-ea26-43d9-a040-b149d82b2fa7,I'm a UAE national working in the transportation and storage sector. I've heard about the Emiratisation Partners Club. How can I ensure my company meets the criteria to become a member of this club?
9435cbdc-34ad-433e-9fb8-e0fdecd59e7e,317e24c1-ea26-43d9-a040-b149d82b2fa7,I'm an Emirati looking to work in the accommodation and hospitality industry for special events. How can I find job opportunities that are part of the Emiratisation Partners Club in this sector?
47965da4-9c11-4cb9-ac3f-c3f56a20f3ea,317e24c1-ea26-43d9-a040-b149d82b2fa7,I'm an Emirati entrepreneur planning to start a business in the electronic retail sector. What are the Emiratisation targets and requirements I should aim for to ensure my business qualifies for the Emiratisation Partners Club?
783c38eb-d443-4289-9de8-d670a095056d,317e24c1-ea26-43d9-a040-b149d82b2fa7,I'm an Emirati working in the transportation of passengers by maritime vessels. I've heard about the reorganization of the Emiratisation Partners Club. How will this reorganization affect my employment rights and opportunities in my industry?
ee5eb5dd-d64f-430d-8c14-0e659b670a07,317e24c1-ea26-43d9-a040-b149d82b2fa7,"As a business owner in the retail sale of textiles, I'm looking to hire more Emirati employees. How can I ensure my company meets the criteria for joining the Emiratisation Partners Club?"
300ed58c-20dc-49a1-9d2b-20237cd351c5,317e24c1-ea26-43d9-a040-b149d82b2fa7,My business falls under the 'Electronic retail' category. What specific requirements should I be aware of regarding Emiratisation in this sector?
d98349f2-aebd-4e91-9ca0-a3564f9a0270,317e24c1-ea26-43d9-a040-b149d82b2fa7,"I'm planning to expand my transportation support activities, such as issuing international driving licenses and customs clearance services. How does the Emiratisation policy apply to these activities?"
eec3d599-ed68-4d02-b1c4-7656df56981e,317e24c1-ea26-43d9-a040-b149d82b2fa7,I'm considering hiring more Emirati staff for my accommodation and hospitality business. How can I ensure that I meet the criteria for joining the Emiratisation Partners Club in this industry?
f3475311-c478-4457-9f9c-96aa283057d8,1546ca5a-2e8c-457d-83bf-aeef14298122,"As a business owner in the retail sale of textiles, I'm planning to hire more than 50 employees. According to the provided document, do I need to follow specific procedures for managing a large enterprise?"
1a31db69-caf9-45a3-8294-81cf6c773ddd,1546ca5a-2e8c-457d-83bf-aeef14298122,I'm considering setting up a small or medium-sized enterprise in the transportation sector. The document mentions that the relationship between the enterprise and its workers should not be fictitious. What are the guidelines for ensuring this?
a6080fa9-8b69-4836-930e-7c1f4f4f97fd,1546ca5a-2e8c-457d-83bf-aeef14298122,"I'm a UAE national manager of a small or medium enterprise in the accommodation and hospitality industry. The document states that if the enterprise is not managed by its owner or a UAE national manager, there could be consequences. What are the potential penalties for not adhering to this rule?"
ad19573d-4465-4d69-87ad-f3273fa1023a,1546ca5a-2e8c-457d-83bf-aeef14298122,I'm a business owner in the electronic retail sector and I'm planning to sell or transfer my enterprise to another person. The document mentions that this needs to be notified to the Ministry. What are the specific steps I should take to ensure compliance?
f046f95d-4b1b-4d5e-9ec5-d86448f5f8f5,1546ca5a-2e8c-457d-83bf-aeef14298122,"As an HR manager in a retail store that sells textiles, cosmetics, and photographic equipment, I need to ensure compliance with Emiratisation priorities. Can you provide specific guidelines on how to implement these priorities in our store, given that we have more than 50 employees?"
6b5704c6-a3cf-4f11-b83d-f326142b0d38,1546ca5a-2e8c-457d-83bf-aeef14298122,"In our company, which falls under the transportation and storage sector, we are planning to expand our operations to include cargo handling. According to the document, activities related to maritime transportation are included in this sector. Does this mean we need to comply with the Emiratisation priorities for this sector, even if our primary activity is not maritime transportation?"
088508e9-00af-4e55-af27-0ea38fde950d,1546ca5a-2e8c-457d-83bf-aeef14298122,"We are considering setting up a small or medium enterprise in the accommodation and hospitality industry for special events. The document mentions that if the number of workers exceeds 50, the enterprise must comply with Emiratisation priorities. What happens if we start with fewer than 50 workers but expect to grow beyond that number in the future?"
2287a89f-abc8-44c2-820a-6d65bae8aa08,1546ca5a-2e8c-457d-83bf-aeef14298122,"We are a small or medium enterprise in the retail sector, and we have recently sold our business to another person without notifying the Ministry or the Youth Entrepreneurship Support Institutions. According to the document, this is a violation of the Emiratisation regulations. What are the potential consequences for us and the new owner, and how can we rectify this situation?"
fdea4301-2297-481d-b7bb-2b3ab21f0ae5,1546ca5a-2e8c-457d-83bf-aeef14298122,"As a business owner in the retail sale of textiles, I'm planning to hire more than 50 employees. According to the provided document, do I need to obtain a permit from the Ministry of Human Resources and Emiratisation?"
798b5af5-6981-4471-ab18-adffe9992d6b,1546ca5a-2e8c-457d-83bf-aeef14298122,"I'm a business owner in the transportation of passengers by maritime vessels. If I sell or transfer my business to another person without notifying the Ministry, what penalties might I face?"
d45f742b-597c-4ada-805a-d2768c1c467f,1546ca5a-2e8c-457d-83bf-aeef14298122,"I'm a business owner in the accommodation and hospitality industry for special events. If I don't manage my business by a UAE national manager, am I in violation of the regulations mentioned in the document?"
a2f57feb-af79-429e-8c62-f9285969a4d5,1546ca5a-2e8c-457d-83bf-aeef14298122,"I'm a business owner in the electronic retail industry. If I don't obtain a permit from the Ministry for my establishment, what are the consequences?"
13b7af7b-4c21-4ffd-9ab2-5a343f655ea1,1546ca5a-2e8c-457d-83bf-aeef14298122,"I'm a business owner in the other transportation support activities. If I don't notify the Ministry or the Youth Entrepreneurship Support Institutions when my small or medium enterprise is sold or transferred, what penalties might I face?"
5a74335d-7394-4290-af53-9b4b0727e4d6,1546ca5a-2e8c-457d-83bf-aeef14298122,What economic activities are prioritized for Emiratisation in the private sector according to the provided document?
a97b4a5d-f10c-4a2e-a20b-8f8eac73062d,1546ca5a-2e8c-457d-83bf-aeef14298122,What are the consequences for small or medium enterprises that do not comply with the Emiratisation regulations outlined in the document?
0e642338-d197-4d78-ac88-e44f6941d257,1546ca5a-2e8c-457d-83bf-aeef14298122,"What actions should be taken if it is discovered that a small or medium enterprise is not managed by its owner or a UAE national manager, as stated in the document?"
efcc5b5d-f5ca-41cb-a293-b05c03f76538,1546ca5a-2e8c-457d-83bf-aeef14298122,"What is the maximum number of workers allowed in a small or medium enterprise, as per the document?"
7bba8c54-a2b2-4196-b43a-8e3b5609d4c3,1546ca5a-2e8c-457d-83bf-aeef14298122,"What procedures should be followed for the implementation of the provisions outlined in the document, as stated in Article (4)?"
bd1cb188-cd15-4547-a60c-0c3b263484fa,79fa0f0e-038c-46ee-88fb-96027b41cebf,"As an employer, I want to hire a juvenile worker for my establishment. What are the requirements and procedures for obtaining a Juvenile Work Permit through MOHRE's services?"
d2dfdb4f-5a0d-48fb-b5f4-d9ccb99dd7d6,79fa0f0e-038c-46ee-88fb-96027b41cebf,I am an employer looking to train UAE nationals in my establishment. What are the necessary documents and procedures for obtaining a Work Permit for UAE-National Trainees through MOHRE's services?
dd989872-4af0-43f5-ac62-060de1f5ac1b,79fa0f0e-038c-46ee-88fb-96027b41cebf,I am an employer considering hiring a juvenile worker. What are the restrictions on the working hours and job types for juvenile workers in UAE as per the Juvenile Work Permit regulations?
47e8cca8-4195-4023-a5f4-c3a5707ee2c9,79fa0f0e-038c-46ee-88fb-96027b41cebf,I am an employer planning to hire a UAE national trainee. What are the maximum contract terms and renewal options for a Work Permit for UAE-National Trainees as per the MOHRE regulations?
c0c3d285-2591-4b28-87e5-460333c874a9,79fa0f0e-038c-46ee-88fb-96027b41cebf,"As an HR Manager, I need to understand the requirements for hiring a juvenile worker. What documents are necessary for the application process according to the MOHRE services document for issuing a new work permit for juvenile workers?"
de5a9d70-cd20-43f5-a755-c64c8a7550b5,79fa0f0e-038c-46ee-88fb-96027b41cebf,"In the context of training UAE nationals, what type of employment contracts are acceptable for the Work Permit for UAE-National Trainees as per the MOHRE services document?"
3dcc8c2b-ae66-4fda-8861-36cd2812e58b,79fa0f0e-038c-46ee-88fb-96027b41cebf,"If an employer wishes to train a UAE national in a specialized profession, what professional license is required for the employee according to the MOHRE services document for issuance of a new work permit for UAE-National Trainees?"
a73f6650-c739-44f8-94dd-1b99d6ec5e81,79fa0f0e-038c-46ee-88fb-96027b41cebf,What is the maximum duration of a work permit for a UAE-National Trainee as per the MOHRE services document?
b3609fac-29e9-46d6-889a-1d12059678ba,79fa0f0e-038c-46ee-88fb-96027b41cebf,"As an HR Manager, I am considering hiring a juvenile worker. What are the conditions for the occupation of the juvenile worker according to the MOHRE services document for issuance of a new work permit for juvenile workers?"
49c07269-5813-4d8e-b9b4-134ff6d388d4,79fa0f0e-038c-46ee-88fb-96027b41cebf,"As an Emirati, I am considering a part-time job while studying. What are the requirements for obtaining a part-time work permit in UAE?"
0bfb75de-fad5-4f25-a85e-12f14407a366,79fa0f0e-038c-46ee-88fb-96027b41cebf,I am a UAE national looking to gain professional experience in a specialized field. How can I obtain a work permit for UAE-National Trainees for a 12-month contract?
5a82269f-3a55-441a-a98b-bcf44252fa6b,79fa0f0e-038c-46ee-88fb-96027b41cebf,I am an Emirati student who wants to work during my summer break. What are the procedures for obtaining a juvenile work permit for a part-time job during the summer?
9713b2af-7238-41e5-a128-2b2b614c1b5e,79fa0f0e-038c-46ee-88fb-96027b41cebf,I am a current employee seeking to train as a nurse in a hospital. What are the requirements for obtaining a work permit for UAE-National Trainees?
82158269-cdf6-4e7d-85d8-ff83f63bb882,79fa0f0e-038c-46ee-88fb-96027b41cebf,"As a business owner, I want to employ a 16-year-old individual for part-time work. Can I apply for a Juvenile Work Permit, and what are the necessary documents and procedures?"
122529a9-dbb9-42f3-8c8a-e97970ac9d66,79fa0f0e-038c-46ee-88fb-96027b41cebf,I am a UAE national seeking to gain work experience in a specific field. How can I find out about available training opportunities and the process for obtaining a Work Permit for UAE-National Trainees?
0bcf9683-6de1-404e-835c-cdf9d6a69e6f,79fa0f0e-038c-46ee-88fb-96027b41cebf,"I am an employer looking to hire a trainee citizen for a 13-month contract. Is it possible to extend the contract beyond 12 months, and if so, what are the necessary steps to do so?"
e357b90b-1901-49b9-8765-ab1677f6578b,79fa0f0e-038c-46ee-88fb-96027b41cebf,"I am a current employee who is 17 years old and working part-time. Can I apply for a Juvenile Work Permit to legally continue my employment, and what are the requirements for doing so?"
467de1c2-df8e-47f9-ac5b-f1fffed192b3,79fa0f0e-038c-46ee-88fb-96027b41cebf,"As a student seeking part-time work in UAE, am I eligible to apply for a Juvenile Work Permit since I am older than 15 but younger than 18?"
68f4a633-a2f8-41c9-aa59-f5d682973488,79fa0f0e-038c-46ee-88fb-96027b41cebf,"If I am a UAE national student looking for a training opportunity, what documents are required to apply for a Work Permit for UAE-National Trainees?"
5ac2b1a1-e171-454d-96c8-324b7b26f6ca,79fa0f0e-038c-46ee-88fb-96027b41cebf,"If I am a student seeking part-time work, can I work more than 12 hours a week with a Juvenile Work Permit or Work Permit for UAE-National Trainees?"
244a8563-2fe2-441d-af05-c2994581ab4c,79fa0f0e-038c-46ee-88fb-96027b41cebf,"As a student, can I apply for a Juvenile Work Permit or Work Permit for UAE-National Trainees without a professional license if I am not in a specialized profession?"
139f8c93-a30c-4b62-825b-762b6c3a016e,1dcab828-dac2-4dd2-9bb4-db973da252d8,"As an employer, I want to hire a worker from outside the country. What are the requirements and documents needed for the Work Permit application process according to the MOHRE procedures?"
b3aba90a-18bf-41df-bf87-73b404a7665a,1dcab828-dac2-4dd2-9bb4-db973da252d8,"I am planning to recruit a worker from outside the country who has a skill level of 3 or 4. What academic certificates should I require from them, and which competent authorities should the certificates be attested by?"
0db8fa90-0031-4b10-8482-86e33d85aaf9,1dcab828-dac2-4dd2-9bb4-db973da252d8,"I am an employer who wants to hire a worker from outside the country. How long is the duration of the Work Permit issued by the MOHRE, and what types of employment contracts are allowed under this permit?"
be62be77-94ef-4bba-8751-c7709103f057,1dcab828-dac2-4dd2-9bb4-db973da252d8,"As an HR manager, I need to hire a worker from outside the country. What are the required documents for a Work Permit application according to the provided document?"
4034c2c3-4e13-4873-9008-0b69a6eb51cb,1dcab828-dac2-4dd2-9bb4-db973da252d8,"In the context of hiring a juvenile worker, what are the restrictions on the type of work they can perform, as per the provided document?"
07c4eb65-2c3d-4ab5-a838-10fc8aab7fee,1dcab828-dac2-4dd2-9bb4-db973da252d8,"If an establishment wants to employ a juvenile worker, what is the process for obtaining a Juvenile Work Permit, as outlined in the provided document?"
fefedfb1-62b5-4eea-8761-d587a71d83d8,1dcab828-dac2-4dd2-9bb4-db973da252d8,"For a Work Permit application for a worker from outside the country, what are the types of employment contracts that are acceptable, as stated in the provided document?"
30cf8401-7e97-4ac4-943b-ac5a0dd8f311,1dcab828-dac2-4dd2-9bb4-db973da252d8,"What are the federal fees, insurance, and bank guarantees that need to be paid for a Work Permit application for a worker from outside the country, as per the provided document?"
1adc1cb6-f26d-4adf-9915-df372f07ea57,1dcab828-dac2-4dd2-9bb4-db973da252d8,I am a business owner looking to hire a worker from outside the country. What are the requirements and procedures for obtaining a work permit for this employee?
4fee952a-f2e8-445c-b212-ef12f754394a,1dcab828-dac2-4dd2-9bb4-db973da252d8,"As a parent, I want to know if my 16-year-old child can work part-time in the UAE. What documents and procedures are needed for this process?"
58bb0f57-745f-4c61-9478-90e4ea25a60a,1dcab828-dac2-4dd2-9bb4-db973da252d8,"I am a new employee who has been offered a full-time job in the UAE. What types of employment contracts are available, and what documents are required for each type?"
2f4ff3f9-068a-42d4-8a03-2ea68074e784,1dcab828-dac2-4dd2-9bb4-db973da252d8,"I am a current employee in the UAE, and my employer wants to change my employment contract from full-time to part-time. What are my rights in this situation, and what steps should I take to ensure fair treatment?"
e6034dd7-2948-4932-af12-1b49c9db2291,1dcab828-dac2-4dd2-9bb4-db973da252d8,"I am a business owner who has recently hired a worker from outside the country. How long is the work permit valid for, and what are the requirements for renewing it?"
6c5619e7-a10b-44ec-ab27-aa70be5a54e2,1dcab828-dac2-4dd2-9bb4-db973da252d8,I am a job seeker from outside the country and I have a bachelor's degree. I am interested in a full-time job in the UAE. What are the requirements and procedures to obtain a work permit and employment contract?
b4583f93-d3b8-463c-904e-e2ba19430ca7,1dcab828-dac2-4dd2-9bb4-db973da252d8,"As a job seeker, I have a high school certificate and I am looking for a part-time job in the UAE. What are the specific requirements and procedures for me to get a work permit and employment contract?"
984d9c9c-19bd-40f5-ac7c-f0d7953753d5,1dcab828-dac2-4dd2-9bb4-db973da252d8,"I am a job seeker from outside the country and I am a doctor. I am looking for a job in the UAE. What are the specific requirements and procedures for me to get a work permit and employment contract, including any professional license requirements?"
621dd5a5-eca0-42f2-a689-81d7fb9383b2,1dcab828-dac2-4dd2-9bb4-db973da252d8,"I am a job seeker from outside the country and I am a teacher. I am looking for a job in the UAE. What are the specific requirements and procedures for me to get a work permit and employment contract, including any teaching license requirements?"
734b9b28-144b-47c6-ba11-cecfcc7b4973,1dcab828-dac2-4dd2-9bb4-db973da252d8,"I am a job seeker from outside the country and I am a nurse. I am looking for a job in the UAE. What are the specific requirements and procedures for me to get a work permit and employment contract, including any nursing license requirements?"
28590b33-3c6f-43db-b54c-cd2778e902a7,1dcab828-dac2-4dd2-9bb4-db973da252d8,"As a business owner, I'm planning to hire a 16-year-old for a part-time job. What are the steps to obtain a juvenile work permit for this individual?"
57f96160-0902-49bf-90fb-d4ce14c61227,1dcab828-dac2-4dd2-9bb4-db973da252d8,I'm a business owner looking to recruit a worker from outside the country. What documents are required for the Work Permit application process according to the provided document?
b69e5e04-29d1-44d5-a633-3c459ca26436,1dcab828-dac2-4dd2-9bb4-db973da252d8,I'm a business owner and I've hired a worker from outside the country. The worker's academic certificates are state-issued. Are they still acceptable for the Work Permit application process?
553e4576-c970-47b2-94ae-85113acb7a3a,1dcab828-dac2-4dd2-9bb4-db973da252d8,I'm a business owner and I've hired a worker from outside the country. The worker's professional license is issued by a competent authority other than the Ministry of Health. Is it still acceptable for the Work Permit application process?
6d68781c-04b4-44ab-b850-9ef9ffacb960,1dcab828-dac2-4dd2-9bb4-db973da252d8,I'm a business owner and I've hired a worker from outside the country. The worker's academic certificates are not attested by the Ministry of Foreign Affairs and International Cooperation. Are they still acceptable for the Work Permit application process?
c5f26066-7acd-4a85-8023-31565d95022d,98af84ab-3bd3-4fe2-a305-5fb50dbd4c55,"As an employer, I want to hire a juvenile worker from outside the country. What are the required documents and procedures to follow for the issuance of a new work permit - overseas?"
47d78822-4f60-4ebf-9a40-83aa01545b56,98af84ab-3bd3-4fe2-a305-5fb50dbd4c55,I am an employer looking to recruit a skilled worker from outside the country. Can you clarify the skill level requirements for the different categories in the work permit application process?
227da0c2-7614-431f-9ba5-390d7c7bf1c5,98af84ab-3bd3-4fe2-a305-5fb50dbd4c55,I am an employer planning to hire a juvenile worker within the UAE. What are the maximum working hours allowed for juvenile workers according to the Ministry of Human Resources and Emiratisation (MOHRE) regulations?
cf2cd4e9-f9ac-4524-8e4e-a0b03517c70b,98af84ab-3bd3-4fe2-a305-5fb50dbd4c55,"I am an employer considering hiring a worker from one of the nationalities that require a national ID card copy (Pakistan, Afghanistan, Iraq, and Iran). What specific requirements should I be aware of when submitting their application for a work permit?"
cc580ca4-7714-449b-8f96-003f7c13f9e6,98af84ab-3bd3-4fe2-a305-5fb50dbd4c55,I am an employer looking to hire a juvenile worker within the UAE. Are there any specific restrictions or conditions related to the type of employment contracts that can be offered to juvenile workers according to MOHRE regulations?
48eb1072-2b41-40eb-bcb0-ba987bf17623,98af84ab-3bd3-4fe2-a305-5fb50dbd4c55,"As an HR manager, I am considering hiring a juvenile worker for our establishment. What are the specific requirements and procedures for obtaining a juvenile work permit in UAE?"
d5fdff4e-52be-4138-84e2-1b581ae95ffd,98af84ab-3bd3-4fe2-a305-5fb50dbd4c55,"In the case of hiring an overseas worker, what are the necessary documents and procedures for issuing a work permit through the Ministry of Human Resources and Emiratisation?"
857253dc-d9dd-470f-9aec-6c2030c0bec5,98af84ab-3bd3-4fe2-a305-5fb50dbd4c55,"If an overseas worker is already employed by our company and needs to change their profession or nationality, what are the conditions and procedures for doing so within six months of the date of issuance?"
d7e87890-d529-42fe-ae89-ae2028b0c6f0,98af84ab-3bd3-4fe2-a305-5fb50dbd4c55,"For a juvenile worker, what are the restrictions on the types of jobs they can perform, and are there any specific industries or occupations that are prohibited for them?"
215ea9e8-c351-4005-80a1-12561a51a955,98af84ab-3bd3-4fe2-a305-5fb50dbd4c55,"As an HR manager, I am planning to hire a skilled worker from outside the country. What skill levels are required for different educational backgrounds, and what professional licenses are necessary for specific professions like doctors, nurses, teachers, and fitness trainers?"
b6cc7652-f11f-413a-a7bf-9cafc389e865,98af84ab-3bd3-4fe2-a305-5fb50dbd4c55,"As an employer, I want to hire a juvenile worker in Dubai. What are the specific steps I need to follow to apply for a Juvenile Work Permit through MOHRE's services?"
95653095-8ed0-416c-9c9c-9ff4a49e8344,98af84ab-3bd3-4fe2-a305-5fb50dbd4c55,I am an employer looking to recruit a worker from outside the UAE. What are the required documents for the Issuance of a New Work Permit - Overseas service provided by MOHRE?
996916c9-1582-4b0d-98e1-708b8e2487d2,98af84ab-3bd3-4fe2-a305-5fb50dbd4c55,I am an employer who has hired a juvenile worker. Can I extend the one-year permit duration for the juvenile worker beyond the initial period?
1b02af20-5986-4ff4-8fe2-70f358c1bc07,98af84ab-3bd3-4fe2-a305-5fb50dbd4c55,I am an employer planning to recruit a worker from outside the UAE. What are the federal fees associated with the Issuance of a New Work Permit - Overseas service provided by MOHRE?
4dc75166-ae4e-4a5f-a6f9-cfbaf0f3b958,98af84ab-3bd3-4fe2-a305-5fb50dbd4c55,"As an HR Manager, I need to hire a juvenile worker who is 16 years old. What are the specific requirements and procedures for obtaining a work permit for this individual according to the MOHRE services document?"
75575b7b-1831-4189-aa02-57b8279c6b54,98af84ab-3bd3-4fe2-a305-5fb50dbd4c55,"In the case of an overseas recruitment, what are the necessary documents and procedures for obtaining a work permit for a skilled worker with a bachelor's degree, as per the MOHRE services document?"
d08b60ce-c2b8-4082-b617-805ae4a3fd27,98af84ab-3bd3-4fe2-a305-5fb50dbd4c55,"If an employer wants to change an employee's work permit from a two-year permit to a one-year permit, what are the steps and requirements involved, according to the MOHRE services document?"
fde86109-df20-4419-9770-947eaa3fc4ec,98af84ab-3bd3-4fe2-a305-5fb50dbd4c55,"As an HR Manager, I am considering hiring a worker from a country that requires a national ID card. What specific requirements and procedures should I follow, according to the MOHRE services document for overseas recruitment?"
761904f5-8b22-419e-8f19-556c70679c14,8836858c-2e3a-437e-bb1f-4e1e09e5f604,"As an employer, I want to hire a juvenile worker for my establishment. What are the specific procedures for applying for a juvenile work permit through MOHRE's smart app or website?"
13db62fd-de2c-4705-a68e-d8adf35ebca6,8836858c-2e3a-437e-bb1f-4e1e09e5f604,"I am an employer planning to transfer an employee from one establishment to another. What are the federal fees associated with the permit for the transfer of an employee, and how can I pay them?"
2f69b274-2eba-477c-b789-a4940afc6bf7,8836858c-2e3a-437e-bb1f-4e1e09e5f604,"I am a new employer looking to hire temporary workers for a specific project. What is the duration of a Temporary Work Permit, and what types of employment contracts are eligible for this permit?"
09ac5885-9e7d-4a56-a97c-df16c570c801,8836858c-2e3a-437e-bb1f-4e1e09e5f604,"I am an employer considering hiring a juvenile worker. What are the restrictions on the occupation that the juvenile can hold, and are there any prohibited jobs for juveniles according to the Ministry's decree?"
2c9e360e-5fe1-4279-9446-d267517d3ab5,8836858c-2e3a-437e-bb1f-4e1e09e5f604,"I am an employer who has recently hired a juvenile worker. What are the requirements for maintaining a valid license for my establishment, so that I can continue employing juvenile workers without any issues?"
5eeb43d2-2d14-48e8-a1f9-701ebc8ff542,8836858c-2e3a-437e-bb1f-4e1e09e5f604,"As an HR manager, I need to hire a juvenile worker for our establishment. What are the specific procedures for applying for a juvenile work permit through MOHRE's smart app or website?"
a35f5946-d533-438d-872d-ee5f96690082,8836858c-2e3a-437e-bb1f-4e1e09e5f604,What are the requirements for the medical certificate issued by a competent medical authority for a juvenile work permit application?
2270f7cf-49fd-401e-971d-935acb5794e6,8836858c-2e3a-437e-bb1f-4e1e09e5f604,What types of employment contracts are eligible for a juvenile work permit issued by MOHRE?
6ced7316-7b32-4b0f-bf5e-e410650e319d,8836858c-2e3a-437e-bb1f-4e1e09e5f604,What is the process for renewing a juvenile work permit once it expires?
8c4515bd-a1ea-4d02-9b48-6e655998fd0e,8836858c-2e3a-437e-bb1f-4e1e09e5f604,What are the penalties for employing a juvenile without a valid work permit in the UAE?
bcbd3efd-8129-4f56-9863-e91d40cacfeb,8836858c-2e3a-437e-bb1f-4e1e09e5f604,"As a business owner, I'm planning to hire a juvenile worker. What are the specific requirements and procedures for obtaining a Juvenile Work Permit in UAE?"
2d0783ac-25d6-4c8f-a64c-290d8a5aea5d,8836858c-2e3a-437e-bb1f-4e1e09e5f604,"If I'm hiring a juvenile worker, what types of employment contracts are eligible for this type of permit?"
e2cd68d7-0866-4e55-849f-824439ca622e,8836858c-2e3a-437e-bb1f-4e1e09e5f604,I'm considering hiring a juvenile worker for a temporary project. What is the duration of a Temporary Work Permit in UAE?
570129cc-a216-4c69-98c0-79ba8785a816,8836858c-2e3a-437e-bb1f-4e1e09e5f604,I've heard that there are no bank guarantees or insurance required for a Juvenile Work Permit. Is this correct?
c7f3bd1f-4415-4fd3-9c78-2db3ae1569d3,8836858c-2e3a-437e-bb1f-4e1e09e5f604,"As a business owner, I'm unsure about the service fees for obtaining a Juvenile Work Permit. Can you clarify the costs involved?"
efd6f8dc-3b6f-4824-9a0a-a0f28ee972fb,8836858c-2e3a-437e-bb1f-4e1e09e5f604,"As a contractor, I'm planning to hire a juvenile worker for a temporary project. What are the specific procedures for obtaining a temporary work permit for a juvenile in UAE?"
5b75d1ef-79ca-445d-a24e-266d2acf3d5e,8836858c-2e3a-437e-bb1f-4e1e09e5f604,I'm a contractor looking to employ a worker under a temporary work permit. What are the types of employment contracts that are eligible for this permit?
34317e05-bc0c-475f-9074-a673105478b4,8836858c-2e3a-437e-bb1f-4e1e09e5f604,I'm a contractor and I'm considering hiring a juvenile worker. What are the requirements for the medical certificate and written consent from the juvenile's guardian or custodian?
ce5276f0-649a-4159-9ef7-ed4ae9386f35,8836858c-2e3a-437e-bb1f-4e1e09e5f604,I'm a contractor and I'm planning to transfer an employee from one project to another. What are the federal fees associated with the permit for the transfer of an employee from one establishment to another?
63852009-c79c-4ea2-b478-1e8fd38f09bb,67a91e28-98d6-4663-b3ad-108963224d96,I am a UAE employer looking to hire a juvenile worker. What are the requirements and procedures for obtaining a juvenile work permit for my establishment?
438dc659-9740-43c5-b9cb-2b47173343ee,67a91e28-98d6-4663-b3ad-108963224d96,"As a UAE employer, I have a domestic worker whose employment contract details need to be amended. What is the process for making these changes and how long does it typically take?"
ef923c41-6f68-4ab6-90ab-faddfbecf01f,67a91e28-98d6-4663-b3ad-108963224d96,I am a GCC citizen employer in the UAE and I wish to amend the details of my domestic worker's employment contract for a period of two years. What are the necessary steps and documents required for this process?
88d69c05-8547-41b8-928f-8cff41f1ba6b,67a91e28-98d6-4663-b3ad-108963224d96,I am a resident employer in the UAE and I want to amend the details of my domestic worker's employment contract for a period of one year. What are the required documents and fees for this service?
